user_id,event_time,event_name,channel,device,variant,order_value
839,2025-01-02 20:25:26,visit,referral,mobile,treatment,0.0
5035,2025-01-02 21:05:57,visit,referral,mobile,treatment,0.0
6151,2025-01-02 21:20:51,add_to_cart,organic,mobile,control,0.0
9681,2025-01-02 21:22:15,visit,social,mobile,treatment,0.0
8509,2025-01-02 21:23:43,visit,social,desktop,control,0.0
8900,2025-01-02 21:35:03,signup,social,desktop,control,0.0
8637,2025-01-02 21:37:30,visit,email,desktop,treatment,0.0
4104,2025-01-02 21:40:45,visit,email,desktop,control,0.0
5411,2025-01-02 21:41:04,visit,organic,desktop,treatment,0.0
5462,2025-01-02 21:47:37,session,paid_search,tablet,control,0.0
5142,2025-01-02 21:54:25,visit,organic,desktop,treatment,0.0
1682,2025-01-02 21:55:47,add_to_cart,social,desktop,control,0.0
5078,2025-01-02 21:57:11,visit,paid_search,tablet,control,0.0
5078,2025-01-02 22:05:15,signup,paid_search,tablet,control,0.0
8509,2025-01-02 22:05:39,signup,social,desktop,control,0.0
9681,2025-01-02 22:06:56,signup,social,mobile,treatment,0.0
4563,2025-01-02 22:09:59,visit,email,mobile,treatment,0.0
4104,2025-01-02 22:20:09,signup,email,desktop,control,0.0
3858,2025-01-02 22:24:14,visit,social,mobile,control,0.0
8836,2025-01-02 22:40:12,visit,paid_search,mobile,control,0.0
6142,2025-01-02 22:40:34,visit,social,tablet,treatment,0.0
7064,2025-01-02 22:50:56,add_to_cart,referral,mobile,control,0.0
6926,2025-01-02 22:52:15,purchase,organic,desktop,control,52.67
8806,2025-01-02 22:52:20,visit,email,mobile,treatment,0.0
3103,2025-01-02 22:57:05,visit,paid_search,mobile,control,0.0
5035,2025-01-02 22:58:25,signup,referral,mobile,treatment,0.0
8637,2025-01-02 23:01:04,signup,email,desktop,treatment,0.0
5411,2025-01-02 23:03:30,signup,organic,desktop,treatment,0.0
3788,2025-01-02 23:04:45,visit,paid_search,mobile,control,0.0
8674,2025-01-02 23:16:24,add_to_cart,paid_search,desktop,treatment,0.0
9933,2025-01-02 23:18:33,visit,organic,mobile,control,0.0
6893,2025-01-02 23:19:24,visit,organic,desktop,control,0.0
10463,2025-01-02 23:21:46,visit,organic,mobile,treatment,0.0
4768,2025-01-02 23:22:00,session,paid_search,tablet,treatment,0.0
9935,2025-01-02 23:23:07,visit,paid_search,desktop,treatment,0.0
4393,2025-01-02 23:24:18,visit,social,mobile,treatment,0.0
9935,2025-01-02 23:38:23,signup,paid_search,desktop,treatment,0.0
369,2025-01-02 23:40:54,visit,social,mobile,treatment,0.0
10356,2025-01-02 23:50:00,session,paid_search,mobile,control,0.0
11085,2025-01-02 23:58:31,visit,referral,mobile,treatment,0.0
9933,2025-01-03 00:00:48,signup,organic,mobile,control,0.0
11372,2025-01-03 00:02:46,session,paid_search,mobile,treatment,0.0
10463,2025-01-03 00:05:29,signup,organic,mobile,treatment,0.0
8621,2025-01-03 00:08:33,visit,social,mobile,control,0.0
9982,2025-01-03 00:14:24,session,organic,mobile,control,0.0
10962,2025-01-03 00:17:55,visit,social,mobile,treatment,0.0
3103,2025-01-03 00:20:25,signup,paid_search,mobile,control,0.0
8464,2025-01-03 00:27:51,visit,organic,tablet,treatment,0.0
8836,2025-01-03 00:33:03,signup,paid_search,mobile,control,0.0
8621,2025-01-03 00:36:05,signup,social,mobile,control,0.0
10739,2025-01-03 00:49:08,visit,referral,desktop,treatment,0.0
1399,2025-01-03 00:54:26,visit,referral,desktop,treatment,0.0
4885,2025-01-03 01:03:28,session,referral,mobile,treatment,0.0
170,2025-01-03 01:13:21,visit,social,desktop,treatment,0.0
6788,2025-01-03 01:18:46,visit,email,mobile,treatment,0.0
3805,2025-01-03 01:26:20,visit,organic,mobile,control,0.0
9084,2025-01-03 01:27:02,visit,email,mobile,control,0.0
10962,2025-01-03 01:28:20,signup,social,mobile,treatment,0.0
10463,2025-01-03 01:45:06,session,organic,mobile,treatment,0.0
8464,2025-01-03 01:52:29,signup,organic,tablet,treatment,0.0
3537,2025-01-03 02:01:48,visit,referral,mobile,control,0.0
6907,2025-01-03 02:01:59,visit,email,mobile,treatment,0.0
1744,2025-01-03 02:17:04,visit,referral,mobile,treatment,0.0
8409,2025-01-03 02:18:39,visit,paid_search,desktop,treatment,0.0
4244,2025-01-03 02:23:27,visit,paid_search,mobile,treatment,0.0
170,2025-01-03 02:25:42,signup,social,desktop,treatment,0.0
6788,2025-01-03 02:27:49,signup,email,mobile,treatment,0.0
1744,2025-01-03 02:28:13,signup,referral,mobile,treatment,0.0
1399,2025-01-03 02:32:32,signup,referral,desktop,treatment,0.0
2138,2025-01-03 02:36:40,visit,organic,mobile,treatment,0.0
5405,2025-01-03 02:40:27,visit,social,mobile,treatment,0.0
9073,2025-01-03 02:47:41,add_to_cart,organic,desktop,treatment,0.0
6471,2025-01-03 02:53:53,add_to_cart,email,mobile,control,0.0
4700,2025-01-03 02:54:42,visit,referral,desktop,control,0.0
138,2025-01-03 02:55:21,visit,organic,tablet,control,0.0
3486,2025-01-03 03:05:25,visit,organic,desktop,control,0.0
11724,2025-01-03 03:07:22,visit,paid_search,mobile,treatment,0.0
8272,2025-01-03 03:18:33,add_to_cart,email,mobile,treatment,0.0
6666,2025-01-03 03:20:18,visit,paid_search,mobile,control,0.0
2469,2025-01-03 03:29:33,visit,paid_search,tablet,control,0.0
4535,2025-01-03 03:32:21,visit,organic,desktop,treatment,0.0
8539,2025-01-03 03:36:34,visit,referral,desktop,treatment,0.0
3537,2025-01-03 03:39:39,signup,referral,mobile,control,0.0
3486,2025-01-03 03:40:02,signup,organic,desktop,control,0.0
1180,2025-01-03 03:41:28,visit,paid_search,mobile,control,0.0
6917,2025-01-03 03:44:56,visit,paid_search,desktop,control,0.0
11724,2025-01-03 03:46:06,signup,paid_search,mobile,treatment,0.0
7006,2025-01-03 03:49:32,purchase,social,mobile,control,40.12
1590,2025-01-03 03:54:51,visit,paid_search,mobile,control,0.0
8409,2025-01-03 03:56:27,signup,paid_search,desktop,treatment,0.0
5405,2025-01-03 04:01:51,signup,social,mobile,treatment,0.0
4535,2025-01-03 04:05:59,signup,organic,desktop,treatment,0.0
385,2025-01-03 04:12:21,visit,organic,desktop,treatment,0.0
1180,2025-01-03 04:18:57,signup,paid_search,mobile,control,0.0
11790,2025-01-03 04:19:47,visit,organic,mobile,control,0.0
4700,2025-01-03 04:26:36,signup,referral,desktop,control,0.0
385,2025-01-03 04:28:17,signup,organic,desktop,treatment,0.0
454,2025-01-03 04:33:21,visit,organic,desktop,control,0.0
2410,2025-01-03 04:47:55,visit,social,mobile,control,0.0
2410,2025-01-03 04:52:42,signup,social,mobile,control,0.0
8539,2025-01-03 04:53:04,signup,referral,desktop,treatment,0.0
1944,2025-01-03 05:00:10,visit,paid_search,mobile,control,0.0
8860,2025-01-03 05:00:35,visit,paid_search,desktop,control,0.0
10723,2025-01-03 05:02:07,visit,paid_search,mobile,control,0.0
9938,2025-01-03 05:07:25,visit,social,mobile,treatment,0.0
10374,2025-01-03 05:21:03,visit,social,desktop,treatment,0.0
4160,2025-01-03 05:38:09,visit,email,desktop,control,0.0
4260,2025-01-03 05:44:24,visit,referral,mobile,treatment,0.0
4931,2025-01-03 05:48:57,add_to_cart,organic,mobile,control,0.0
454,2025-01-03 06:03:02,signup,organic,desktop,control,0.0
11844,2025-01-03 06:20:01,session,paid_search,tablet,treatment,0.0
5760,2025-01-03 06:21:10,session,social,desktop,treatment,0.0
9933,2025-01-03 06:24:56,add_to_cart,organic,mobile,control,0.0
6436,2025-01-03 06:32:43,add_to_cart,paid_search,desktop,control,0.0
5630,2025-01-03 06:34:25,visit,social,mobile,treatment,0.0
6107,2025-01-03 06:39:31,visit,social,mobile,control,0.0
1944,2025-01-03 06:41:48,signup,paid_search,mobile,control,0.0
7823,2025-01-03 06:43:17,visit,paid_search,desktop,control,0.0
4160,2025-01-03 06:47:56,signup,email,desktop,control,0.0
7398,2025-01-03 06:47:56,visit,paid_search,desktop,treatment,0.0
11724,2025-01-03 06:48:58,add_to_cart,paid_search,mobile,treatment,0.0
10463,2025-01-03 06:51:27,session,organic,mobile,treatment,0.0
8669,2025-01-03 06:57:03,visit,organic,mobile,treatment,0.0
2951,2025-01-03 07:05:59,visit,organic,tablet,control,0.0
7011,2025-01-03 07:22:10,visit,paid_search,mobile,control,0.0
10231,2025-01-03 07:26:54,visit,organic,mobile,control,0.0
6107,2025-01-03 07:35:35,signup,social,mobile,control,0.0
6616,2025-01-03 07:44:49,visit,email,mobile,treatment,0.0
7721,2025-01-03 07:48:48,add_to_cart,paid_search,mobile,control,0.0
2329,2025-01-03 07:53:46,visit,email,desktop,treatment,0.0
7823,2025-01-03 08:09:17,signup,paid_search,desktop,control,0.0
2951,2025-01-03 08:10:53,signup,organic,tablet,control,0.0
2636,2025-01-03 08:14:02,visit,paid_search,desktop,control,0.0
11372,2025-01-03 08:34:29,add_to_cart,paid_search,mobile,treatment,0.0
11483,2025-01-03 08:35:34,visit,organic,desktop,treatment,0.0
8669,2025-01-03 08:38:56,signup,organic,mobile,treatment,0.0
1536,2025-01-03 08:39:44,visit,referral,desktop,control,0.0
2329,2025-01-03 08:42:38,signup,email,desktop,treatment,0.0
7064,2025-01-03 08:43:31,session,referral,mobile,control,0.0
8900,2025-01-03 08:55:06,add_to_cart,social,desktop,control,0.0
11013,2025-01-03 08:59:41,visit,referral,desktop,treatment,0.0
272,2025-01-03 08:59:47,visit,organic,tablet,treatment,0.0
4715,2025-01-03 09:01:28,visit,social,desktop,control,0.0
8676,2025-01-03 09:02:21,visit,organic,mobile,control,0.0
1300,2025-01-03 09:18:15,visit,social,desktop,control,0.0
8676,2025-01-03 09:18:18,signup,organic,mobile,control,0.0
6761,2025-01-03 09:19:08,visit,email,mobile,control,0.0
1399,2025-01-03 09:20:07,add_to_cart,referral,desktop,treatment,0.0
1300,2025-01-03 09:28:31,signup,social,desktop,control,0.0
7989,2025-01-03 09:34:21,session,email,mobile,treatment,0.0
8175,2025-01-03 09:38:14,visit,organic,desktop,treatment,0.0
11483,2025-01-03 09:49:25,signup,organic,desktop,treatment,0.0
1180,2025-01-03 09:59:12,add_to_cart,paid_search,mobile,control,0.0
10861,2025-01-03 10:05:22,visit,email,mobile,treatment,0.0
11013,2025-01-03 10:08:49,signup,referral,desktop,treatment,0.0
3458,2025-01-03 10:19:08,visit,organic,tablet,control,0.0
5500,2025-01-03 10:21:38,visit,paid_search,desktop,treatment,0.0
787,2025-01-03 10:23:23,visit,paid_search,desktop,control,0.0
5438,2025-01-03 10:29:07,session,organic,mobile,control,0.0
4715,2025-01-03 10:38:33,signup,social,desktop,control,0.0
11324,2025-01-03 10:42:16,add_to_cart,organic,mobile,treatment,0.0
2261,2025-01-03 10:50:06,visit,paid_search,desktop,treatment,0.0
1300,2025-01-03 11:00:16,add_to_cart,social,desktop,control,0.0
1594,2025-01-03 11:04:32,add_to_cart,email,mobile,treatment,0.0
5411,2025-01-03 11:11:54,add_to_cart,organic,desktop,treatment,0.0
10834,2025-01-03 11:39:52,visit,email,mobile,control,0.0
787,2025-01-03 11:41:33,signup,paid_search,desktop,control,0.0
4768,2025-01-03 11:58:04,session,paid_search,tablet,treatment,0.0
2559,2025-01-03 12:04:27,visit,organic,desktop,control,0.0
3458,2025-01-03 12:10:20,signup,organic,tablet,control,0.0
7724,2025-01-03 12:11:36,visit,email,desktop,control,0.0
10463,2025-01-03 12:14:11,add_to_cart,organic,mobile,treatment,0.0
2261,2025-01-03 12:14:55,signup,paid_search,desktop,treatment,0.0
8331,2025-01-03 12:27:12,visit,organic,tablet,control,0.0
7724,2025-01-03 12:27:50,signup,email,desktop,control,0.0
8610,2025-01-03 12:34:27,session,referral,mobile,control,0.0
6219,2025-01-03 12:36:18,visit,referral,mobile,treatment,0.0
429,2025-01-03 12:37:15,visit,paid_search,mobile,treatment,0.0
10834,2025-01-03 12:47:25,signup,email,mobile,control,0.0
9051,2025-01-03 12:50:08,visit,referral,desktop,treatment,0.0
5396,2025-01-03 12:50:18,visit,social,mobile,control,0.0
8871,2025-01-03 12:54:51,session,social,mobile,treatment,0.0
6741,2025-01-03 13:00:38,session,referral,mobile,treatment,0.0
7284,2025-01-03 13:05:44,visit,organic,mobile,treatment,0.0
2712,2025-01-03 13:10:44,visit,organic,mobile,treatment,0.0
7648,2025-01-03 13:21:31,visit,email,mobile,treatment,0.0
429,2025-01-03 13:23:59,signup,paid_search,mobile,treatment,0.0
8294,2025-01-03 13:31:50,visit,referral,mobile,treatment,0.0
2559,2025-01-03 13:32:53,signup,organic,desktop,control,0.0
11804,2025-01-03 13:35:12,visit,email,desktop,control,0.0
6219,2025-01-03 13:35:15,signup,referral,mobile,treatment,0.0
170,2025-01-03 13:39:26,add_to_cart,social,desktop,treatment,0.0
4275,2025-01-03 13:40:29,visit,organic,mobile,control,0.0
5529,2025-01-03 13:52:11,visit,email,desktop,treatment,0.0
4275,2025-01-03 13:58:34,signup,organic,mobile,control,0.0
5210,2025-01-03 14:01:14,visit,organic,desktop,control,0.0
7284,2025-01-03 14:06:24,signup,organic,mobile,treatment,0.0
5210,2025-01-03 14:12:41,signup,organic,desktop,control,0.0
5120,2025-01-03 14:14:33,visit,social,mobile,control,0.0
11804,2025-01-03 14:14:53,signup,email,desktop,control,0.0
8294,2025-01-03 14:15:39,signup,referral,mobile,treatment,0.0
9051,2025-01-03 14:17:20,signup,referral,desktop,treatment,0.0
11706,2025-01-03 14:51:17,visit,paid_search,mobile,treatment,0.0
7648,2025-01-03 14:54:08,signup,email,mobile,treatment,0.0
2712,2025-01-03 14:55:24,signup,organic,mobile,treatment,0.0
1783,2025-01-03 14:55:35,visit,paid_search,mobile,control,0.0
9118,2025-01-03 14:56:13,visit,referral,desktop,control,0.0
8836,2025-01-03 15:04:10,add_to_cart,paid_search,mobile,control,0.0
8760,2025-01-03 15:06:03,visit,paid_search,mobile,control,0.0
4642,2025-01-03 15:08:56,visit,email,mobile,treatment,0.0
6229,2025-01-03 15:31:24,session,referral,mobile,treatment,0.0
7823,2025-01-03 15:42:17,add_to_cart,paid_search,desktop,control,0.0
11724,2025-01-03 15:42:20,purchase,paid_search,mobile,treatment,64.62
10206,2025-01-03 15:57:20,visit,paid_search,mobile,control,0.0
5120,2025-01-03 16:01:21,signup,social,mobile,control,0.0
7721,2025-01-03 16:10:02,session,paid_search,mobile,control,0.0
10962,2025-01-03 16:10:52,add_to_cart,social,mobile,treatment,0.0
830,2025-01-03 16:16:19,visit,email,mobile,treatment,0.0
1807,2025-01-03 16:23:42,session,email,mobile,treatment,0.0
821,2025-01-03 16:27:46,visit,social,mobile,treatment,0.0
4913,2025-01-03 16:39:25,visit,social,mobile,control,0.0
7721,2025-01-03 16:40:26,session,paid_search,mobile,control,0.0
7485,2025-01-03 16:40:51,visit,paid_search,mobile,control,0.0
7648,2025-01-03 16:40:51,add_to_cart,email,mobile,treatment,0.0
6707,2025-01-03 16:42:14,visit,organic,mobile,control,0.0
10206,2025-01-03 16:52:10,signup,paid_search,mobile,control,0.0
6707,2025-01-03 17:04:04,signup,organic,mobile,control,0.0
6369,2025-01-03 17:05:38,visit,social,tablet,treatment,0.0
9718,2025-01-03 17:09:47,visit,email,desktop,treatment,0.0
7989,2025-01-03 17:15:59,session,email,mobile,treatment,0.0
10060,2025-01-03 17:16:41,visit,paid_search,mobile,control,0.0
4913,2025-01-03 17:17:51,signup,social,mobile,control,0.0
9935,2025-01-03 17:28:00,add_to_cart,paid_search,desktop,treatment,0.0
6369,2025-01-03 17:29:54,signup,social,tablet,treatment,0.0
4913,2025-01-03 17:32:16,add_to_cart,social,mobile,control,0.0
1493,2025-01-03 17:43:47,visit,email,mobile,treatment,0.0
8294,2025-01-03 17:48:30,add_to_cart,referral,mobile,treatment,0.0
2329,2025-01-03 17:57:44,add_to_cart,email,desktop,treatment,0.0
1996,2025-01-03 17:58:23,session,paid_search,desktop,treatment,0.0
7485,2025-01-03 17:59:35,signup,paid_search,mobile,control,0.0
7065,2025-01-03 18:03:02,visit,paid_search,desktop,treatment,0.0
6878,2025-01-03 18:09:23,session,organic,mobile,control,0.0
10969,2025-01-03 18:11:48,visit,organic,desktop,treatment,0.0
6573,2025-01-03 18:16:02,visit,social,tablet,treatment,0.0
5429,2025-01-03 18:19:37,visit,organic,mobile,control,0.0
233,2025-01-03 18:21:09,session,email,desktop,control,0.0
9718,2025-01-03 18:21:10,signup,email,desktop,treatment,0.0
5162,2025-01-03 18:21:21,visit,social,mobile,treatment,0.0
6754,2025-01-03 18:22:22,session,organic,desktop,treatment,0.0
3442,2025-01-03 18:25:32,visit,referral,desktop,treatment,0.0
2223,2025-01-03 18:32:22,visit,paid_search,mobile,control,0.0
9373,2025-01-03 18:36:26,visit,referral,mobile,control,0.0
10746,2025-01-03 18:38:17,visit,social,mobile,control,0.0
6573,2025-01-03 18:40:00,signup,social,tablet,treatment,0.0
5429,2025-01-03 18:50:05,signup,organic,mobile,control,0.0
8514,2025-01-03 18:52:41,visit,social,mobile,control,0.0
4700,2025-01-03 19:05:53,add_to_cart,referral,desktop,control,0.0
3309,2025-01-03 19:14:23,visit,paid_search,tablet,treatment,0.0
7065,2025-01-03 19:15:15,signup,paid_search,desktop,treatment,0.0
1493,2025-01-03 19:22:22,signup,email,mobile,treatment,0.0
10969,2025-01-03 19:24:10,signup,organic,desktop,treatment,0.0
385,2025-01-03 19:27:58,add_to_cart,organic,desktop,treatment,0.0
6702,2025-01-03 19:45:52,visit,social,mobile,control,0.0
9631,2025-01-03 19:56:32,visit,social,mobile,control,0.0
5774,2025-01-03 20:00:21,visit,social,mobile,treatment,0.0
8150,2025-01-03 20:03:22,visit,email,tablet,treatment,0.0
9505,2025-01-03 20:03:51,visit,organic,desktop,treatment,0.0
6600,2025-01-03 20:10:51,visit,paid_search,mobile,treatment,0.0
11804,2025-01-03 20:25:04,add_to_cart,email,desktop,control,0.0
3682,2025-01-03 20:25:31,visit,organic,desktop,control,0.0
2223,2025-01-03 20:31:27,signup,paid_search,mobile,control,0.0
6384,2025-01-03 20:37:14,visit,paid_search,mobile,treatment,0.0
4076,2025-01-03 20:41:09,visit,email,mobile,control,0.0
2559,2025-01-03 20:42:10,add_to_cart,organic,desktop,control,0.0
8995,2025-01-03 20:42:29,visit,email,mobile,treatment,0.0
11324,2025-01-03 20:48:46,purchase,organic,mobile,treatment,43.25
8150,2025-01-03 20:56:33,signup,email,tablet,treatment,0.0
2171,2025-01-03 20:59:21,purchase,referral,desktop,treatment,52.28
6702,2025-01-03 21:04:46,signup,social,mobile,control,0.0
3309,2025-01-03 21:09:10,signup,paid_search,tablet,treatment,0.0
4531,2025-01-03 21:11:58,visit,social,desktop,treatment,0.0
3537,2025-01-03 21:12:30,add_to_cart,referral,mobile,control,0.0
8995,2025-01-03 21:22:17,signup,email,mobile,treatment,0.0
7586,2025-01-03 21:32:00,visit,referral,desktop,treatment,0.0
4645,2025-01-03 21:32:49,visit,social,mobile,treatment,0.0
3947,2025-01-03 21:35:04,visit,email,tablet,treatment,0.0
5114,2025-01-03 21:38:48,visit,paid_search,mobile,treatment,0.0
2263,2025-01-03 21:39:09,visit,email,mobile,treatment,0.0
4531,2025-01-03 21:44:25,signup,social,desktop,treatment,0.0
3682,2025-01-03 22:05:39,signup,organic,desktop,control,0.0
10183,2025-01-03 22:08:45,session,paid_search,mobile,treatment,0.0
7586,2025-01-03 22:12:15,signup,referral,desktop,treatment,0.0
4036,2025-01-03 22:19:38,visit,referral,mobile,treatment,0.0
2329,2025-01-03 22:20:42,purchase,email,desktop,treatment,53.21
5114,2025-01-03 22:21:21,signup,paid_search,mobile,treatment,0.0
10191,2025-01-03 22:24:09,visit,organic,desktop,treatment,0.0
4076,2025-01-03 22:27:58,signup,email,mobile,control,0.0
3119,2025-01-03 22:43:07,visit,social,mobile,control,0.0
3947,2025-01-03 22:51:23,signup,email,tablet,treatment,0.0
801,2025-01-03 23:01:42,session,paid_search,mobile,treatment,0.0
2263,2025-01-03 23:13:54,signup,email,mobile,treatment,0.0
11080,2025-01-03 23:20:24,session,organic,desktop,treatment,0.0
10998,2025-01-03 23:22:04,visit,email,desktop,control,0.0
2499,2025-01-03 23:31:17,visit,social,mobile,treatment,0.0
10847,2025-01-03 23:32:42,visit,organic,mobile,control,0.0
3997,2025-01-03 23:47:27,visit,paid_search,mobile,treatment,0.0
10998,2025-01-03 23:48:09,signup,email,desktop,control,0.0
4527,2025-01-03 23:53:09,purchase,referral,desktop,treatment,51.0
1869,2025-01-03 23:56:31,visit,social,tablet,treatment,0.0
5411,2025-01-03 23:58:51,session,organic,desktop,treatment,0.0
10903,2025-01-04 00:03:22,visit,paid_search,mobile,treatment,0.0
250,2025-01-04 00:05:04,visit,paid_search,mobile,treatment,0.0
3997,2025-01-04 00:07:43,signup,paid_search,mobile,treatment,0.0
10847,2025-01-04 00:13:43,signup,organic,mobile,control,0.0
7689,2025-01-04 00:21:26,visit,paid_search,mobile,control,0.0
5740,2025-01-04 00:32:50,visit,social,mobile,treatment,0.0
2499,2025-01-04 00:47:07,signup,social,mobile,treatment,0.0
11483,2025-01-04 00:54:06,add_to_cart,organic,desktop,treatment,0.0
